Temperature_C,Humidity_pct,Occupants,Home_Size_sqft,AC_Hours,Fan_Hours,Fridge_Hours,WashingMachine_Hours,TV_Hours,Computer_Hours,WaterHeater_Hours,Previous_Day_kWh,Solar_Available,Weekday,Month,Daily_Consumption_kWh,Energy_Waste
41.4,71.2,5,850,3.0,11.8,18.1,1.0,3.6,0.9,2.5,9.4,1,0,11,25.18,0
28.0,70.1,5,2102,2.2,8.5,18.9,3.9,6.1,5.0,0.8,18.7,0,0,2,33.05,1
31.8,70.8,5,1582,2.6,7.4,24.0,0.9,3.1,5.2,3.2,19.0,0,0,2,31.65,1
22.4,39.7,6,1442,3.4,9.5,18.3,2.9,4.2,6.8,2.1,12.1,0,0,8,32.42,1
27.2,48.3,3,1410,3.5,8.5,15.8,4.2,4.8,6.4,0.1,7.2,0,1,6,25.49,1
41.3,65.8,2,1686,2.7,11.0,8.0,2.1,4.5,1.2,0.9,7.0,0,1,5,25.14,0
35.4,55.0,3,400,4.2,6.1,15.5,3.7,4.6,0.4,0.2,22.6,0,1,2,27.87,1
33.6,87.3,5,1089,5.0,9.0,15.4,4.0,0.0,2.3,0.6,17.9,0,0,1,31.93,1
36.5,47.5,6,2080,7.4,12.2,21.5,1.4,5.5,1.2,0.7,16.4,0,0,5,37.87,1
32.0,46.6,1,1333,0.2,14.0,20.8,2.9,1.9,1.6,3.0,17.6,1,1,12,23.68,1
31.8,80.8,3,1324,2.1,6.2,21.5,6.6,1.1,4.0,1.2,14.3,1,0,12,24.57,1
24.2,95.0,5,681,7.0,3.3,11.5,1.0,9.3,4.8,0.9,4.0,0,0,4,25.27,1
22.2,89.8,4,1329,2.8,5.7,17.4,0.9,2.2,2.1,1.6,27.5,0,0,9,27.08,1
26.2,46.6,5,1632,1.3,10.7,10.3,0.8,6.8,2.9,0.7,4.0,1,0,5,18.1,0
27.8,72.2,3,954,2.8,10.3,13.5,3.2,4.1,2.7,0.1,7.9,0,0,1,21.62,1
25.5,38.7,4,732,0.7,7.5,13.5,0.8,0.5,1.2,1.6,22.8,1,1,12,15.34,0
32.7,85.4,4,1029,2.0,5.4,8.0,1.6,1.1,4.6,1.7,19.0,1,1,9,26.82,1
38.0,50.7,5,920,0.9,8.0,21.7,0.7,3.2,3.5,1.7,26.0,0,1,5,32.81,1
29.3,61.2,6,1397,2.7,6.9,22.9,1.0,0.0,4.1,0.4,10.0,0,0,2,22.22,0
21.9,46.7,3,980,8.8,4.9,24.0,0.9,5.9,6.2,0.6,17.3,0,0,3,27.99,0
23.5,86.6,5,1493,1.4,6.7,17.1,3.1,3.0,5.0,1.7,15.8,0,0,9,28.48,1
34.3,38.3,5,2363,2.8,12.2,18.9,1.0,2.0,3.9,0.1,26.9,0,1,7,34.36,1
33.1,69.2,6,2004,3.9,9.2,18.9,1.3,3.2,3.9,0.1,19.2,0,0,1,35.8,1
30.4,69.7,6,1496,6.3,10.2,23.1,2.0,4.0,1.2,1.7,10.8,0,1,10,34.5,1
32.4,71.2,3,1314,6.2,13.5,20.9,3.4,5.1,1.8,0.1,30.2,0,0,11,33.48,1
34.7,53.9,4,1324,4.6,8.7,15.0,0.4,4.7,4.4,0.7,15.2,0,1,2,31.25,1
29.6,51.1,5,1070,2.2,8.8,24.0,2.6,5.3,1.0,0.2,18.5,0,1,11,27.57,1
30.8,61.8,2,1721,3.6,9.2,20.1,2.7,3.6,2.3,0.2,7.9,0,0,5,23.55,0
27.7,62.9,5,1092,2.3,8.5,20.4,1.1,0.1,2.7,1.0,16.6,0,0,9,25.99,1
19.9,66.0,5,469,4.5,8.1,20.4,1.2,1.4,3.3,0.4,22.5,0,1,5,24.75,1
29.8,61.2,3,2035,4.0,11.7,17.7,0.4,4.0,4.6,0.2,22.0,0,1,7,31.42,1
29.1,55.5,1,1036,1.0,11.2,23.2,0.3,3.4,4.0,1.9,17.9,1,0,8,18.52,0
31.2,51.5,4,762,2.4,8.3,24.0,1.7,2.2,1.2,0.1,17.4,0,0,5,25.11,1
26.7,63.5,5,1265,2.5,10.0,23.7,0.5,2.6,3.6,0.2,11.1,1,0,10,19.49,0
31.2,71.9,4,1341,1.7,11.0,11.2,1.8,3.3,4.1,1.2,26.6,0,0,11,28.84,1
31.1,47.5,6,1563,1.1,9.8,13.4,1.0,2.6,2.3,1.3,15.5,0,1,12,29.61,1
27.3,61.0,3,1073,3.1,10.5,17.5,1.4,4.9,0.9,2.9,16.2,0,1,11,26.38,1
24.5,74.8,4,1539,1.1,5.5,18.3,1.8,6.0,3.1,1.0,14.7,0,0,12,24.11,1
26.0,57.0,1,1371,3.2,6.6,22.5,1.1,3.4,7.2,2.4,11.2,0,0,2,23.57,0
30.9,65.4,4,1392,1.2,10.3,15.2,4.5,5.1,2.0,0.9,27.9,0,1,6,29.36,1
33.4,57.3,6,1345,3.9,15.1,20.4,1.5,1.4,2.7,0.3,19.9,0,0,5,26.2,0
37.9,58.5,4,1428,0.5,6.9,14.2,1.5,5.9,3.0,0.5,10.6,0,0,1,26.81,1
28.8,62.5,5,1388,3.4,5.2,16.4,0.5,3.6,1.2,1.2,20.6,1,1,12,24.73,1
31.6,44.9,5,565,2.0,11.1,12.7,7.3,4.4,2.1,0.8,14.2,1,1,5,22.73,1
35.0,53.6,2,615,4.8,11.0,19.8,0.5,6.3,2.8,2.7,10.8,0,1,10,26.67,1
24.5,40.6,3,715,4.8,10.0,19.4,1.4,0.0,2.0,1.7,14.5,1,1,3,22.65,1
32.3,55.3,6,1487,1.8,9.6,18.4,1.1,0.0,1.8,0.8,28.4,0,1,10,30.43,1
27.0,76.7,4,1197,4.5,12.9,18.5,1.1,5.8,3.1,1.8,13.1,0,1,12,31.37,1
27.4,61.5,2,808,4.4,7.6,23.3,4.2,5.5,4.1,1.8,11.3,0,0,12,30.79,1
32.9,87.0,6,1474,3.7,10.7,14.0,1.9,3.9,7.7,1.9,15.9,0,1,5,35.48,1
28.1,69.7,1,2045,9.0,7.4,20.0,0.8,3.5,1.8,0.4,26.7,0,0,4,30.62,0
30.9,43.3,2,1444,2.4,6.9,17.4,6.0,3.4,4.3,1.3,15.6,0,1,9,25.3,0
23.9,73.7,5,946,2.7,11.5,13.7,0.7,2.2,0.1,4.2,15.4,0,0,8,25.7,1
28.9,64.7,4,2072,5.3,8.3,21.9,1.1,4.9,1.1,1.6,11.5,1,0,1,28.53,1
25.0,70.4,6,793,7.7,5.9,14.0,2.2,1.2,2.2,3.3,6.1,0,1,2,32.62,1
27.8,69.6,2,1544,4.2,4.7,22.3,3.5,0.9,0.0,0.5,7.5,0,1,3,24.67,1
43.0,56.5,6,1763,7.1,7.4,17.2,0.8,2.3,5.0,0.1,19.0,0,1,5,37.8,1
29.4,53.9,5,1629,5.2,8.7,19.6,0.9,2.6,1.4,1.2,29.6,0,0,8,32.11,1
28.2,58.1,3,1265,6.3,12.0,20.9,2.5,4.6,5.4,0.4,8.4,0,0,4,27.15,0
27.3,57.7,2,1131,3.8,12.2,13.0,2.0,4.3,2.9,2.3,27.4,0,0,1,29.3,1
25.5,79.3,2,1326,4.9,10.9,22.1,5.0,4.7,3.3,0.4,13.2,0,1,9,29.57,1
38.0,69.8,4,1301,1.2,9.8,24.0,2.0,2.9,4.4,0.8,23.7,0,0,4,33.05,1
25.9,64.1,2,1356,6.8,9.4,15.6,1.0,3.3,2.3,0.4,16.3,1,0,3,26.28,1
40.9,50.7,1,1185,9.5,8.6,17.1,2.9,2.7,2.6,0.3,20.4,0,1,4,36.99,1
28.2,84.1,3,2139,2.5,12.4,15.5,1.9,3.3,3.5,0.9,24.7,1,1,5,25.49,0
35.3,75.4,2,400,2.7,6.5,15.0,0.7,3.9,4.4,1.1,27.4,0,0,7,27.58,1
29.8,85.6,2,2163,2.0,6.8,17.1,0.8,2.5,4.3,0.2,16.7,0,0,12,27.96,1
26.2,58.2,3,1006,6.8,9.8,14.4,2.1,0.9,6.4,0.7,26.4,0,1,1,32.61,1
28.4,95.0,3,1348,4.1,11.3,16.9,2.7,4.7,6.2,0.7,13.1,0,0,3,25.6,0
35.7,74.6,3,1767,2.6,8.8,19.7,3.6,4.2,5.4,2.4,29.3,0,0,1,38.11,1
28.4,76.1,4,699,0.5,8.8,17.0,7.0,4.2,2.3,0.4,24.7,0,1,1,25.65,1
19.9,76.8,6,1818,6.5,7.3,19.3,1.6,2.7,5.2,0.2,11.1,0,1,6,31.41,1
38.4,67.3,5,1160,4.1,8.4,17.4,0.8,3.8,4.0,0.2,24.4,1,1,1,30.6,1
25.8,44.3,4,1098,3.3,7.3,13.9,2.5,2.6,5.9,1.1,16.3,0,1,11,25.15,1
27.7,43.6,1,1173,7.9,11.1,23.2,3.9,3.0,3.0,0.7,19.1,0,1,7,26.48,0
36.4,82.0,4,1912,6.3,7.7,20.9,0.3,2.3,3.2,1.2,13.9,0,0,2,31.97,1
21.1,80.7,6,1142,9.5,11.9,22.8,0.4,4.7,3.7,0.8,23.6,0,0,11,31.49,0
26.8,52.9,6,1853,4.8,10.2,23.1,2.4,2.3,4.7,2.1,12.8,0,0,10,29.86,0
32.4,57.6,5,1067,4.4,1.0,8.0,1.4,0.9,1.4,0.3,10.3,0,0,11,23.79,1
32.3,81.9,5,1412,1.8,9.0,19.6,1.3,4.3,1.9,1.6,13.8,0,1,11,27.99,1
32.1,63.4,5,1722,2.2,11.3,12.6,1.8,2.7,1.2,0.4,18.5,0,1,8,27.1,1
24.6,57.8,4,2132,8.3,6.1,19.3,1.1,3.0,4.3,0.3,8.0,0,1,11,33.34,1
33.8,51.2,5,1060,8.3,10.4,17.2,1.2,4.9,4.0,0.8,14.5,0,0,2,30.45,0
27.1,34.2,5,1359,1.5,11.2,14.1,1.5,4.5,0.7,0.9,22.3,0,1,7,26.09,1
30.2,57.6,3,1433,2.5,9.5,21.1,1.0,5.1,4.1,1.5,14.4,0,0,2,25.37,0
24.7,63.4,1,1175,5.4,11.2,14.8,2.2,2.6,2.6,1.2,20.2,0,1,11,26.73,1
37.8,60.3,5,643,3.5,7.3,21.4,1.2,0.0,4.2,0.6,30.2,1,0,8,25.29,0
27.4,71.4,6,1930,3.7,9.3,18.4,3.2,3.9,6.6,0.1,13.2,1,1,8,28.78,1
28.9,45.1,6,2083,0.7,4.3,16.1,2.1,2.2,3.8,1.8,14.5,1,0,6,24.47,1
26.6,84.2,2,714,4.3,11.0,17.4,2.5,6.2,4.1,0.1,31.5,0,1,6,33.26,1
31.2,80.2,5,1741,4.2,6.4,18.4,1.2,3.9,0.4,0.6,17.5,0,1,4,28.37,1
22.7,44.8,3,1216,11.5,9.4,14.4,1.7,0.0,2.8,1.1,18.8,0,0,12,30.83,1
28.8,33.8,2,845,8.4,9.5,15.7,1.0,6.1,2.7,0.3,14.6,0,0,11,27.75,1
28.2,56.5,6,1901,1.9,10.7,21.0,4.9,5.3,5.8,0.7,4.0,0,1,8,28.15,1
37.3,56.8,5,1313,10.5,12.2,24.0,1.4,4.2,3.5,2.2,10.6,0,0,10,40.53,1
27.7,83.5,1,1951,5.4,12.6,19.8,0.9,2.1,1.3,0.8,20.8,0,0,2,29.57,1
28.4,55.8,2,1402,3.4,9.6,16.1,3.1,4.6,5.3,0.4,23.4,0,0,8,30.42,1
30.0,60.4,6,1853,0.4,8.6,24.0,0.7,9.3,4.9,0.3,18.5,0,1,12,33.09,1
34.4,42.1,2,1958,5.7,5.6,20.8,3.1,5.6,3.2,2.2,17.8,0,1,8,36.52,1
39.4,47.1,3,1273,2.1,11.5,15.9,0.7,4.4,4.4,0.9,14.9,0,1,5,27.11,1
31.6,75.8,4,1109,2.3,12.7,12.9,0.3,3.1,5.4,1.3,21.8,0,0,10,29.76,1
31.9,32.9,3,1694,3.3,10.5,20.1,4.8,4.5,0.0,0.3,24.3,0,1,8,34.44,1
37.4,55.2,1,1359,1.2,9.8,19.9,0.5,0.9,0.6,5.0,5.6,0,1,3,27.78,1
29.7,52.6,5,828,3.9,9.7,22.9,0.2,2.8,2.4,3.6,27.7,0,1,9,29.44,1
31.6,82.9,4,604,2.4,10.4,16.2,2.0,2.9,1.9,0.2,6.4,0,0,12,20.33,0
26.5,95.0,6,974,3.8,7.3,24.0,3.2,4.6,0.4,0.1,15.2,0,1,5,25.93,1
28.7,73.9,5,400,2.7,13.4,15.8,0.1,3.7,2.4,1.8,19.4,0,0,9,21.55,0
25.6,32.5,3,1237,3.3,8.4,17.3,3.5,4.9,3.3,0.2,25.5,0,0,12,30.49,1
40.3,68.3,1,801,0.4,10.4,20.5,1.7,6.9,2.5,0.3,19.9,0,0,5,27.22,1
33.4,81.5,3,400,4.5,5.7,19.9,0.9,2.3,1.8,1.3,27.4,1,1,4,28.42,1
32.9,52.8,6,1278,1.1,8.8,19.1,1.5,5.0,3.1,0.3,12.2,0,1,7,30.98,1
24.5,77.7,5,1279,0.5,5.9,14.5,2.7,1.5,5.5,2.5,13.5,0,0,8,25.59,1
30.0,71.8,4,1095,4.6,1.3,20.0,1.8,6.2,1.9,3.0,36.8,0,0,12,33.51,1
26.0,61.4,3,1517,3.0,12.3,16.6,1.8,7.9,3.6,1.9,21.4,0,0,8,32.57,1
26.0,28.5,2,949,2.9,8.3,22.1,0.8,4.2,0.0,1.0,4.0,0,0,4,20.65,1
22.7,46.9,2,1050,4.5,7.5,15.0,3.6,4.4,0.0,0.3,24.0,1,1,9,25.19,1
26.2,83.1,4,1236,0.9,6.9,12.4,3.1,2.3,6.1,0.8,35.9,0,1,7,26.17,0
42.5,83.8,3,1032,1.6,6.5,12.4,2.1,4.5,2.4,1.4,17.5,0,1,1,31.63,1
26.4,49.5,4,1179,1.3,8.3,18.8,3.5,4.2,2.2,2.7,14.5,0,0,11,26.98,1
32.8,72.8,1,1499,6.8,8.1,12.6,3.1,0.4,3.2,2.2,4.4,0,1,4,29.46,1
34.2,39.8,6,970,11.9,9.7,19.4,1.0,3.8,5.7,0.1,28.3,0,0,8,38.07,1
31.8,58.1,2,1284,2.1,12.2,14.6,3.7,3.9,1.4,0.6,22.5,0,1,4,28.33,1
33.2,84.4,6,1920,4.3,4.8,20.0,2.5,3.6,2.5,0.1,15.1,0,0,10,33.27,1
24.5,74.5,6,1414,2.1,11.2,11.9,1.6,6.2,1.1,1.4,16.1,1,0,11,23.31,1
37.2,61.4,6,1622,4.2,5.5,21.3,1.6,5.5,3.6,0.1,18.7,0,1,10,33.26,1
39.9,62.0,4,934,4.5,13.6,11.3,3.1,0.5,4.6,0.3,8.3,0,0,11,28.56,1
29.7,95.0,6,1564,3.1,8.2,23.6,1.1,2.3,5.6,0.4,11.4,0,0,1,29.06,1
25.9,67.3,4,983,0.9,8.9,23.7,2.1,1.5,5.9,2.9,13.0,1,0,9,25.21,1
25.3,66.4,1,743,2.2,9.7,22.3,0.4,3.5,6.2,0.9,17.3,0,1,10,24.09,1
22.8,63.5,1,400,1.5,11.8,16.5,0.1,7.4,4.8,2.6,21.4,0,1,1,24.72,1
32.5,73.7,6,521,2.6,13.4,13.3,1.0,2.8,2.3,0.8,13.0,0,0,1,22.62,0
33.6,66.3,4,1725,0.9,9.7,23.1,0.4,5.9,3.7,1.8,11.0,0,0,10,25.76,0
37.9,64.9,2,1521,4.2,9.8,9.9,2.4,1.2,1.4,1.8,16.7,0,0,9,32.3,1
22.9,73.5,2,1138,1.4,11.0,14.1,0.5,6.5,2.7,0.5,19.3,0,1,2,23.86,1
33.7,60.1,2,1173,3.5,7.3,17.6,3.2,0.6,1.9,1.5,7.6,0,1,4,24.46,1
32.9,65.1,5,1089,3.5,10.2,21.4,1.8,2.9,0.2,0.7,24.9,0,0,5,28.87,1
28.1,76.4,2,1304,0.5,9.2,12.0,3.5,4.3,5.3,1.3,25.2,0,0,8,28.62,1
25.0,70.0,6,1024,2.6,8.4,14.5,0.3,1.8,1.3,0.3,14.7,0,0,11,22.4,1
30.9,48.4,4,1267,1.9,1.0,20.1,1.8,2.2,3.1,4.1,23.7,1,0,6,28.59,1
40.4,69.1,2,1499,3.9,5.0,16.9,5.9,4.4,3.4,0.7,5.7,0,0,2,29.62,1
23.0,49.1,5,1077,1.8,9.4,24.0,0.8,2.4,1.1,0.4,14.4,0,1,11,22.49,1
26.4,58.2,4,1434,2.6,13.6,23.5,3.5,4.8,6.1,0.2,19.4,0,1,7,32.99,1
26.7,44.2,3,1876,2.2,9.3,15.2,7.2,3.9,0.5,2.1,23.0,0,1,7,29.46,1
28.6,57.5,6,1378,0.6,8.8,22.3,1.8,3.1,5.0,0.4,12.7,1,0,6,22.94,1
34.8,74.9,4,2229,2.1,11.3,21.9,2.4,2.2,2.4,1.1,17.1,0,0,2,31.57,1
27.0,67.3,4,1641,2.7,10.8,23.0,3.0,2.3,3.5,1.2,9.2,0,0,7,28.01,1
18.0,57.8,6,1225,1.3,7.8,8.9,0.7,3.0,3.3,0.1,18.4,0,1,12,20.22,0
23.0,74.6,3,1038,1.3,6.8,19.2,0.8,3.4,3.3,0.1,19.3,0,1,10,20.25,0
22.9,78.4,1,871,2.3,11.6,19.5,1.1,3.7,3.6,2.0,15.6,0,1,8,23.55,1
30.6,55.4,2,562,3.8,13.6,18.9,3.4,3.0,4.3,0.2,29.9,0,1,11,27.3,1
30.1,33.4,2,794,3.4,11.0,11.8,1.2,2.9,1.6,0.8,24.8,0,0,3,24.19,1
23.6,52.1,5,1113,6.2,6.9,24.0,2.3,3.4,6.0,0.6,29.4,0,0,5,32.38,1
32.9,60.9,4,1140,3.5,9.0,13.8,1.2,4.5,5.8,0.1,20.0,0,1,3,31.33,1
20.1,58.8,4,1085,5.0,11.4,23.1,3.4,3.5,3.6,2.5,11.0,0,1,1,30.32,1
28.3,54.7,4,2103,1.5,11.7,17.8,2.0,4.7,4.4,3.9,6.4,0,0,10,31.9,1
35.8,76.9,6,791,4.2,7.3,14.1,2.4,2.1,3.0,0.2,14.9,0,0,8,25.43,0
21.4,63.4,4,1719,5.1,11.5,16.5,1.6,3.6,3.8,0.0,27.8,1,1,10,30.13,1
32.2,82.1,2,879,8.5,5.9,22.6,1.9,2.0,1.0,0.7,21.2,0,1,7,31.25,1
34.4,82.9,3,400,7.6,10.8,17.1,1.8,3.5,2.0,0.8,15.7,0,0,2,32.34,1
26.9,58.7,5,867,4.3,8.8,18.5,1.0,5.3,3.5,0.7,16.1,0,0,6,24.91,0
30.0,71.9,5,1896,1.5,11.7,10.2,0.1,5.5,3.2,2.7,21.7,0,0,7,32.27,1
21.8,77.5,2,1260,1.5,9.0,14.7,1.7,4.9,2.9,0.8,23.5,0,0,12,27.2,1
30.9,73.4,4,706,4.8,13.8,14.9,1.1,2.7,1.9,0.5,19.3,0,1,1,26.8,1
23.2,66.4,6,2016,2.4,10.9,16.9,1.3,4.5,4.1,1.6,19.2,0,1,10,30.05,1
26.4,67.2,6,674,4.0,14.4,10.5,1.7,6.6,7.1,1.1,4.0,0,1,8,26.14,1
31.3,61.7,3,2142,1.5,7.5,17.0,0.4,0.6,5.8,0.6,23.4,1,1,10,24.95,1
27.3,94.5,2,1343,1.4,8.8,16.4,0.7,7.2,0.0,0.6,15.6,0,1,12,21.36,0
23.7,73.2,4,1804,4.5,5.1,21.9,0.4,5.2,3.0,0.9,4.7,0,1,3,26.75,1
29.0,87.7,2,1449,1.1,9.9,24.0,1.7,0.0,2.2,1.6,29.6,0,0,8,25.59,1
27.8,70.3,3,905,5.4,9.0,14.5,1.0,3.6,2.6,1.4,9.2,0,0,2,24.32,1
25.1,60.6,5,1555,2.4,1.0,13.5,0.4,4.3,1.3,0.4,24.3,0,0,5,26.39,1
19.2,55.7,2,965,0.7,8.3,24.0,3.6,2.4,0.0,1.0,14.6,0,1,12,20.45,1
28.1,65.7,6,1093,1.0,13.4,12.3,0.3,4.4,2.3,2.2,21.1,0,0,8,27.47,1
33.5,36.4,1,1256,3.9,11.2,22.2,6.2,4.4,3.9,0.3,31.6,0,0,12,30.45,0
26.0,58.9,3,1704,3.2,12.2,18.1,0.8,4.3,0.5,1.0,21.7,0,1,3,26.46,1
26.3,60.8,6,675,2.0,6.5,18.9,5.2,1.5,3.2,2.0,27.0,1,1,7,25.81,1
26.7,47.4,6,948,4.9,13.6,20.7,0.4,4.6,2.4,0.9,21.9,0,1,10,32.49,1
31.1,79.3,3,1669,6.2,8.0,14.4,1.2,6.7,2.4,0.4,27.1,0,0,5,31.75,1
21.5,44.7,2,1406,4.4,9.5,20.5,2.9,5.9,1.9,0.5,16.2,0,1,12,23.56,0
32.8,72.2,2,801,1.2,6.0,9.7,1.2,2.2,0.0,1.3,30.0,0,0,2,25.63,1
39.3,58.8,6,779,5.3,7.4,18.3,0.6,6.2,4.5,0.9,10.8,0,1,4,32.58,1
31.4,66.6,6,1101,1.9,11.8,17.9,2.2,1.1,0.1,1.9,15.1,1,1,5,26.13,1
29.4,67.5,2,1014,5.8,7.2,21.9,0.5,3.6,0.0,0.3,28.7,0,1,2,31.4,1
31.3,61.1,6,1573,4.1,12.1,19.6,0.6,8.6,1.5,0.3,10.1,0,1,12,29.36,1
31.5,42.5,3,1732,2.7,3.6,16.5,5.6,4.0,3.4,0.8,16.3,1,1,3,27.18,1
27.4,65.9,1,1074,2.4,4.9,20.2,0.8,5.3,3.2,5.0,15.4,0,0,3,27.91,1
28.4,43.9,1,1213,6.5,12.8,14.3,1.5,3.9,8.4,0.5,33.7,0,0,2,33.36,1
28.1,69.3,1,1421,3.3,7.3,14.6,2.4,3.8,5.2,1.2,24.1,0,1,12,30.51,1
31.7,66.5,3,1719,3.3,9.8,9.8,1.0,4.5,2.2,0.5,15.8,0,1,6,25.36,0
38.5,43.0,4,731,2.2,11.2,18.3,1.5,5.8,5.0,0.5,15.5,1,1,8,26.83,1
29.8,57.7,3,1010,1.2,3.4,11.9,1.0,3.8,5.0,0.9,32.4,0,1,7,31.3,1
39.2,57.3,4,1291,3.1,6.8,22.7,1.6,2.4,3.7,0.4,12.0,0,1,12,24.71,0
24.8,77.7,3,1394,5.0,5.4,13.3,0.1,7.1,2.1,0.2,21.0,1,1,7,23.79,1
32.9,41.1,6,1492,3.8,9.9,23.9,0.8,6.9,4.1,0.2,23.6,0,1,11,33.17,1
25.6,59.5,2,1783,2.9,13.5,19.7,1.0,4.2,5.1,0.4,10.2,0,0,9,23.47,0
29.8,63.0,5,806,2.8,10.1,23.5,0.8,5.7,3.4,0.4,20.0,0,1,5,27.39,1
28.7,86.0,3,1244,6.5,10.6,19.7,1.0,5.2,1.5,1.2,23.3,1,0,5,28.93,1
19.7,81.4,6,1387,3.6,14.5,13.9,2.0,0.0,3.9,0.1,15.9,1,0,2,27.3,1
27.9,77.1,5,1250,5.2,10.5,16.8,1.3,1.7,5.4,0.4,14.4,0,0,8,30.79,1
31.1,51.5,4,1701,2.3,11.2,17.2,3.1,1.0,0.0,0.3,21.8,0,0,5,25.64,0
30.6,70.7,1,1427,12.0,12.9,17.8,0.7,2.1,3.5,0.2,12.1,1,0,2,29.87,1
21.8,66.9,4,1285,11.1,9.8,14.8,0.8,4.7,1.2,0.9,20.8,0,0,5,31.03,0
22.0,68.7,4,1198,1.7,8.8,24.0,0.6,2.5,4.1,1.8,6.1,0,1,5,23.4,1
32.2,64.9,1,1495,7.8,10.4,21.3,0.9,5.7,7.6,1.5,24.7,1,1,3,38.67,1
24.1,68.5,3,1492,4.0,8.4,19.3,1.0,4.5,3.8,0.5,16.0,0,1,8,27.27,1
39.3,63.0,3,1075,3.6,8.8,17.4,2.9,3.1,3.2,1.4,14.9,0,1,11,31.12,1
30.7,70.0,6,1050,1.1,11.8,19.6,4.0,2.9,2.7,4.9,28.9,0,0,9,33.04,1
30.8,89.7,4,1166,6.3,11.2,18.6,3.3,4.9,1.8,0.0,19.1,0,0,4,32.63,1
28.3,69.8,1,1597,4.1,13.3,19.0,0.5,0.0,5.9,0.8,26.2,0,1,3,33.65,1
25.2,80.6,2,897,2.2,9.3,20.6,2.1,3.1,3.0,1.1,22.6,0,1,7,22.63,0
30.5,75.8,5,1530,3.8,7.3,17.1,5.8,2.0,0.6,1.8,26.7,1,1,1,33.5,1
28.0,52.9,4,584,8.5,10.9,18.6,2.9,2.3,2.5,1.3,22.8,0,0,7,31.77,1
36.6,72.3,2,1621,4.8,9.9,20.7,1.0,5.3,6.1,0.9,14.7,0,1,9,27.4,0
30.0,68.7,6,2136,1.3,10.8,12.4,2.2,1.4,2.4,0.0,19.0,0,0,6,30.85,1
30.4,69.2,3,1391,3.3,15.5,16.9,1.5,1.4,2.0,1.3,21.6,0,0,10,29.86,1
34.5,43.7,4,1322,4.0,9.7,18.9,1.1,5.7,3.1,1.3,13.6,0,1,6,32.51,1
34.1,56.3,5,1660,4.3,9.7,21.5,0.5,2.9,0.0,0.7,21.8,1,1,1,32.18,1
19.0,60.3,4,1152,7.0,14.0,20.0,0.6,4.4,2.8,0.4,18.8,0,0,12,29.22,1
39.0,52.0,4,1620,1.9,9.9,16.7,0.4,2.4,0.2,2.6,4.0,0,0,7,26.4,1
21.5,46.8,1,534,3.8,7.8,21.7,1.8,2.1,1.4,0.1,16.8,0,0,2,17.64,0
24.1,69.4,2,1624,3.5,7.5,17.9,0.4,1.2,3.1,0.7,18.1,0,1,5,21.59,0
27.7,54.5,5,1190,2.0,6.4,16.3,3.4,3.4,3.3,0.9,30.1,0,0,11,26.53,0
25.2,46.3,3,707,4.2,5.7,20.0,1.5,6.5,2.9,0.6,18.6,0,1,6,26.83,1
38.2,58.7,3,1874,0.0,11.9,20.4,1.6,3.0,5.1,1.7,12.7,0,1,4,27.9,1
29.3,66.0,3,1072,4.8,10.4,18.9,1.1,5.1,5.1,1.0,18.8,1,0,4,26.65,1
23.5,52.1,3,538,3.6,7.3,17.7,1.2,6.3,0.0,0.2,26.0,1,1,12,18.52,0
27.3,54.0,6,2051,1.9,10.5,19.8,0.9,1.1,4.1,1.1,18.3,0,0,1,24.96,0
25.2,48.3,1,1698,0.6,10.1,16.6,3.9,4.1,1.8,0.1,15.5,0,1,12,25.14,1
25.8,62.4,4,2276,4.8,5.6,19.2,0.5,5.7,1.2,0.7,23.2,0,0,9,31.1,1
31.1,71.0,2,1342,1.8,8.0,10.9,0.8,1.0,1.7,1.2,20.9,0,1,11,27.1,1
31.9,84.0,5,1471,2.6,8.1,13.7,0.2,4.4,4.3,2.1,22.8,0,0,3,34.28,1
28.4,68.4,6,813,3.4,9.9,21.1,1.1,2.8,3.4,3.6,5.3,0,1,10,29.22,1
22.6,48.0,4,1235,3.8,6.0,14.7,0.3,5.1,2.1,1.6,21.5,0,0,12,30.83,1
26.0,59.9,2,822,6.4,12.6,21.7,1.5,0.3,1.9,1.3,17.7,0,1,6,29.21,1
33.8,60.7,6,1286,2.3,5.3,11.7,2.0,7.2,4.7,0.4,15.9,1,0,12,24.35,0
31.8,95.0,4,1892,6.5,7.6,13.5,0.6,5.2,4.7,0.3,17.9,0,1,11,34.71,1
27.6,91.3,5,1064,7.0,10.3,17.8,1.4,0.8,7.3,2.4,10.1,0,1,10,31.79,1
33.0,57.1,4,826,4.5,10.7,23.6,2.2,4.7,1.4,0.4,21.6,0,1,1,30.86,1
19.9,57.9,1,1174,5.4,11.4,18.0,0.2,4.0,3.6,1.4,19.5,0,1,6,25.34,1
25.7,29.1,1,1279,1.9,10.1,18.8,2.9,4.6,1.9,1.5,29.8,1,0,10,24.21,1
29.4,58.6,2,992,4.5,10.6,17.5,2.3,3.1,1.6,0.4,17.5,0,0,2,26.95,1
30.7,80.9,1,1264,2.7,4.8,13.0,0.9,0.0,3.3,1.1,11.8,0,1,11,20.07,0
34.5,53.0,5,1545,10.8,4.8,23.3,0.1,1.5,0.9,0.2,13.6,0,0,1,34.45,1
29.6,67.7,3,966,3.9,12.3,24.0,3.8,4.3,2.1,5.0,13.2,0,1,3,30.04,1
